subscriber_id,email,signup_date,cohort_month,plan_tier,acquisition_channel,is_gift,status,churn_date,active_months,monthly_price,country
SUB-2966,jcannon@example.com,2024-05-11,2024-05,Starter,Google,False,active,,8,19.99,KE
SUB-2967,daniel51@example.org,2024-05-13,2024-05,Starter,Google,True,churned,2024-08-15,3,19.99,KE
SUB-2968,brookstimothy@example.com,2024-05-10,2024-05,Premium,Google,False,active,,8,54.99,GH
SUB-2969,victorbrown@example.org,2024-05-23,2024-05,Premium,Referral,False,churned,2024-07-04,1,54.99,NG
SUB-2970,jim46@example.net,2024-05-10,2024-05,Classic,Google,False,churned,2024-11-14,6,34.99,NG
SUB-2971,matthew92@example.com,2024-05-09,2024-05,Starter,Meta,False,active,,8,19.99,KE
SUB-2972,brian16@example.org,2024-05-23,2024-05,Premium,Meta,False,churned,2024-09-15,3,54.99,UG
SUB-2973,jennifer20@example.com,2024-05-26,2024-05,Classic,Google,False,active,,8,34.99,KE
SUB-2974,maryjohnson@example.com,2024-05-22,2024-05,Starter,Meta,False,active,,8,19.99,KE
SUB-2975,jdiaz@example.com,2024-05-13,2024-05,Classic,Meta,True,churned,2024-07-05,1,34.99,NG
SUB-2976,owilson@example.org,2024-05-11,2024-05,Classic,Meta,False,active,,8,34.99,KE
SUB-2977,dbrown@example.com,2024-05-14,2024-05,Starter,Meta,True,churned,2024-08-03,2,19.99,NG
SUB-2978,irwinsuzanne@example.com,2024-05-14,2024-05,Classic,Google,False,churned,2024-07-10,1,34.99,GH
SUB-2979,vestes@example.com,2024-05-08,2024-05,Classic,Google,False,churned,2024-07-11,2,34.99,NG
SUB-2980,jordanconrad@example.org,2024-05-01,2024-05,Premium,Meta,False,churned,2024-09-13,4,54.99,KE
SUB-2981,anne40@example.net,2024-05-23,2024-05,Classic,Meta,False,active,,8,34.99,KE
SUB-2982,zstanley@example.net,2024-05-18,2024-05,Classic,Google,False,active,,8,34.99,UG
SUB-2983,stephen49@example.org,2024-05-26,2024-05,Premium,Google,False,active,,8,54.99,KE
SUB-2984,jonesjoshua@example.net,2024-05-04,2024-05,Classic,Google,False,active,,8,34.99,GH
SUB-2985,mitchelljoshua@example.org,2024-05-14,2024-05,Premium,Meta,False,active,,8,54.99,KE
SUB-2986,,2024-05-28,2024-05,Classic,Referral,False,active,,8,34.99,NG
SUB-2987,shelbymartin@example.net,2024-05-04,2024-05,Starter,Referral,False,active,,8,19.99,KE
SUB-2988,davidjulie@example.net,2024-05-13,2024-05,Starter,Meta,False,churned,2024-10-18,5,19.99,KE
SUB-2989,lauriedixon@example.com,2024-05-03,2024-05,Classic,Organic,False,churned,2024-05-05,0,34.99,UG
SUB-2990,donna24@example.com,2024-05-10,2024-05,Classic,Google,True,active,,8,34.99,ZA
SUB-2991,cruzdean@example.com,2024-05-06,2024-05,Starter,Organic,False,active,,8,19.99,GH
SUB-2992,carterrandy@example.net,2024-05-22,2024-05,Starter,Google,False,active,,8,19.99,KE
SUB-2993,christina04@example.org,2024-05-15,2024-05,Classic,Google,False,active,,8,34.99,ZA
SUB-2994,audreygould@example.com,2024-05-19,2024-05,Classic,Organic,False,churned,2024-08-24,3,34.99,UG
SUB-2995,jennifer67@example.com,2024-05-27,2024-05,Starter,Referral,False,active,,8,19.99,ZA
SUB-2996,eric64@example.com,2024-05-27,2024-05,Classic,Meta,False,churned,2024-09-11,3,34.99,KE
SUB-2997,marissareid@example.net,2024-05-08,2024-05,Premium,Meta,False,active,,8,54.99,KE
SUB-2998,taylor11@example.com,2024-05-28,2024-05,Premium,Organic,False,active,,8,54.99,GH
SUB-2999,nicholasmelendez@example.org,2024-05-26,2024-05,Classic,Google,False,active,,8,34.99,KE
SUB-3000,valeriegonzalez@example.net,2024-05-15,2024-05,Classic,Meta,False,active,,8,34.99,KE
SUB-3001,nelsonbrenda@example.net,2024-05-02,2024-05,Starter,Meta,False,active,,8,19.99,KE
SUB-3002,suzanne42@example.com,2024-05-18,2024-05,Classic,Google,False,active,,8,34.99,UG
SUB-3003,thomasnicole@example.com,2024-05-17,2024-05,Classic,Organic,False,active,,8,34.99,ZA
SUB-3004,zmitchell@example.org,2024-05-24,2024-05,Classic,Meta,False,active,,8,34.99,NG
SUB-3005,cerickson@example.com,2024-05-23,2024-05,Premium,Referral,False,churned,2024-12-29,7,54.99,KE
SUB-3006,cannonvincent@example.org,2024-05-16,2024-05,Classic,Meta,False,churned,2024-11-19,6,34.99,KE
SUB-3007,markgonzalez@example.net,2024-05-16,2024-05,Starter,Google,True,churned,2024-06-11,0,19.99,NG
SUB-3008,william10@example.net,2024-05-07,2024-05,Starter,Google,False,churned,2024-12-29,7,19.99,NG
SUB-3009,xdavies@example.org,2024-05-01,2024-05,Premium,Google,False,active,,8,54.99,ZA
SUB-3010,rose76@example.net,2024-05-01,2024-05,Classic,Organic,True,active,,8,34.99,KE
SUB-3011,warnerjoseph@example.org,2024-05-07,2024-05,Premium,Google,False,churned,2024-09-18,4,54.99,ZA
SUB-3012,angel27@example.net,2024-05-26,2024-05,Classic,Google,False,active,,8,34.99,ZA
SUB-3013,ygarcia@example.net,2024-05-27,2024-05,Premium,Referral,False,active,,8,54.99,UG
SUB-3014,terrybrad@example.com,2024-05-12,2024-05,Classic,Meta,True,churned,2024-09-25,4,34.99,NG
SUB-3015,jwaters@example.org,2024-05-24,2024-05,Classic,Organic,False,active,,8,34.99,UG
SUB-3016,yreid@example.com,2024-05-20,2024-05,Premium,Organic,False,active,,8,54.99,NG
SUB-3017,timothylucero@example.com,2024-05-18,2024-05,Premium,Google,True,active,,8,54.99,UG
SUB-3018,susangonzalez@example.com,2024-05-18,2024-05,Starter,Referral,False,churned,2024-06-09,0,19.99,ZA
SUB-3019,thomasmichael@example.org,2024-05-17,2024-05,Starter,Meta,False,churned,2024-06-22,1,19.99,KE
SUB-3020,lorismith@example.net,2024-05-27,2024-05,Starter,Meta,False,churned,2024-10-15,4,19.99,KE
SUB-3021,wsmall@example.org,2024-05-14,2024-05,Starter,Google,False,churned,2024-05-18,0,19.99,KE
SUB-3022,,2024-05-22,2024-05,Premium,Meta,False,churned,2024-10-15,4,54.99,NG
SUB-3023,rebeccareed@example.net,2024-05-15,2024-05,Premium,Organic,False,active,,8,54.99,GH
SUB-3024,elijahflores@example.net,2024-05-03,2024-05,Classic,Meta,False,churned,2024-10-26,5,34.99,KE
SUB-3025,sspencer@example.org,2024-05-02,2024-05,Starter,Referral,False,churned,2024-05-22,0,19.99,ZA
SUB-3026,orowe@example.org,2024-05-24,2024-05,Starter,Organic,False,churned,2025-01-21,7,19.99,KE
SUB-3027,kent88@example.net,2024-05-05,2024-05,Classic,Google,False,active,,8,34.99,NG
SUB-3028,julie84@example.org,2024-05-24,2024-05,Classic,Meta,False,churned,2024-08-17,2,34.99,NG
SUB-3029,april99@example.org,2024-06-15,2024-06,Premium,Referral,False,active,,7,54.99,KE
SUB-3030,greerjessica@example.net,2024-06-06,2024-06,Classic,Organic,False,active,,7,34.99,KE
SUB-3031,kelliewilson@example.org,2024-06-09,2024-06,Starter,Google,False,churned,2024-06-20,0,19.99,KE
SUB-3032,pamela89@example.com,2024-06-06,2024-06,Classic,Google,False,churned,2024-09-01,2,34.99,NG
SUB-3033,emilyreed@example.org,2024-06-18,2024-06,Classic,Organic,False,churned,2024-08-02,1,34.99,GH
SUB-3034,xbrown@example.org,2024-06-11,2024-06,Classic,Google,False,active,,7,34.99,KE
SUB-3035,millerashley@example.net,2024-06-18,2024-06,Starter,Organic,False,churned,2024-08-24,2,19.99,KE
SUB-3036,cooperbrandon@example.com,2024-06-18,2024-06,Premium,Organic,True,churned,2024-10-29,4,54.99,NG
SUB-3037,kimberly25@example.com,2024-06-16,2024-06,Premium,Organic,False,active,,7,54.99,KE
SUB-3038,gibsonemma@example.net,2024-06-06,2024-06,Starter,,False,churned,2024-08-30,2,19.99,NG
SUB-3039,snguyen@example.net,2024-06-08,2024-06,Classic,Meta,False,churned,2024-08-12,2,34.99,GH
SUB-3040,mwebster@example.com,2024-06-14,2024-06,Premium,Meta,False,active,,7,54.99,KE
SUB-3041,eric35@example.org,2024-06-14,2024-06,Starter,Meta,False,churned,2024-06-30,0,19.99,ZA
SUB-3042,jenniferharrington@example.org,2024-06-07,2024-06,Starter,Meta,False,active,,7,19.99,ZA
SUB-3043,krobbins@example.org,2024-06-21,2024-06,Starter,Referral,False,active,,7,19.99,KE
SUB-3044,barralexandra@example.org,2024-06-07,2024-06,Classic,,False,churned,2024-09-30,3,34.99,ZA
SUB-3045,fgibbs@example.org,2024-06-22,2024-06,Starter,Google,False,active,,7,19.99,KE
SUB-3046,joseph27@example.com,2024-06-12,2024-06,Premium,Organic,False,active,,7,54.99,UG
SUB-3047,riveratara@example.com,2024-06-10,2024-06,Starter,Meta,False,churned,2024-08-14,2,19.99,KE
SUB-3048,bethmckenzie@example.org,2024-06-05,2024-06,Starter,Meta,True,active,,7,19.99,NG
SUB-3049,jacksonlisa@example.org,2024-06-12,2024-06,Starter,Meta,False,active,,7,19.99,UG
SUB-3050,nicholas32@example.com,2024-06-11,2024-06,Starter,Meta,False,churned,2024-12-29,6,19.99,GH
SUB-3051,saragarcia@example.org,2024-06-17,2024-06,Premium,Meta,True,active,,7,54.99,KE
SUB-3052,ymcpherson@example.net,2024-06-17,2024-06,Starter,Google,False,active,,7,19.99,ZA
SUB-3053,dustinking@example.org,2024-06-02,2024-06,Classic,Organic,False,active,,7,34.99,ZA
SUB-3054,jasonfry@example.org,2024-06-15,2024-06,Starter,Meta,False,churned,2024-11-01,4,19.99,UG
SUB-3055,smithjessica@example.com,2024-06-16,2024-06,Premium,Meta,False,active,,7,54.99,KE
SUB-3056,wgregory@example.com,2024-06-13,2024-06,Classic,Organic,True,churned,2024-07-09,0,34.99,KE
SUB-3057,nathanweber@example.com,2024-06-04,2024-06,Classic,Meta,False,churned,2024-08-20,2,34.99,KE
SUB-3058,cervantesjonathan@example.org,2024-06-28,2024-06,Classic,Google,False,churned,2024-09-01,2,34.99,KE
SUB-3059,emma23@example.org,2024-06-02,2024-06,Premium,Meta,True,active,,7,54.99,NG
SUB-3060,zrichards@example.com,2024-06-06,2024-06,Starter,Meta,True,churned,2024-07-30,1,19.99,KE
SUB-3061,melanieryan@example.org,2024-06-13,2024-06,Starter,Google,False,active,,7,19.99,KE
SUB-3062,zsanchez@example.net,2024-06-01,2024-06,Starter,Meta,False,churned,2024-11-13,5,19.99,ZA
SUB-3063,kaitlin98@example.org,2024-06-23,2024-06,Premium,Organic,False,active,,7,54.99,NG
SUB-3064,daughertypatrick@example.net,2024-06-16,2024-06,Starter,Meta,False,active,,7,19.99,KE
SUB-3065,khorn@example.com,2024-06-22,2024-06,Starter,Meta,False,churned,2024-10-30,4,19.99,ZA
SUB-3066,tammyrobinson@example.com,2024-06-25,2024-06,Premium,Google,False,active,,7,54.99,KE
SUB-3067,anthony96@example.net,2024-06-03,2024-06,Premium,Meta,False,active,,7,54.99,KE
SUB-3068,fwoods@example.com,2024-06-12,2024-06,Premium,Organic,False,active,,7,54.99,NG
SUB-3069,forbesronald@example.org,2024-06-19,2024-06,Classic,Organic,False,active,,7,34.99,KE
SUB-3070,reginald49@example.com,2024-06-12,2024-06,Premium,Organic,False,active,,7,54.99,GH
SUB-3071,ymorrison@example.org,2024-06-26,2024-06,Starter,Google,False,active,,7,19.99,KE
SUB-3072,justinwilliams@example.com,2024-06-13,2024-06,Starter,,False,active,,7,19.99,KE
SUB-3073,uphelps@example.net,2024-06-11,2024-06,Classic,Organic,False,active,,7,34.99,ZA
SUB-3074,halldorothy@example.org,2024-06-28,2024-06,Starter,Referral,False,active,,7,19.99,KE
SUB-3075,josephjordan@example.net,2024-06-07,2024-06,Starter,Organic,False,churned,2024-07-27,1,19.99,KE
SUB-3076,mark59@example.com,2024-06-12,2024-06,Classic,Google,False,active,,7,34.99,ZA
SUB-3077,meadowsjoseph@example.org,2024-06-27,2024-06,Starter,Meta,False,churned,2024-08-23,1,19.99,NG
SUB-3078,christiepierce@example.net,2024-06-26,2024-06,Classic,Google,False,churned,2024-07-02,0,34.99,GH
SUB-3079,simskathleen@example.org,2024-06-18,2024-06,Starter,Google,False,churned,2024-09-06,2,19.99,ZA
SUB-3080,jeremy01@example.com,2024-06-15,2024-06,Classic,Google,False,active,,7,34.99,KE
SUB-3081,mcleanamy@example.com,2024-06-11,2024-06,Premium,Meta,False,active,,7,54.99,KE
SUB-3082,irichardson@example.net,2024-06-24,2024-06,Premium,Google,False,active,,7,54.99,KE
SUB-3083,duarteadam@example.net,2024-06-01,2024-06,Classic,Meta,False,active,,7,34.99,GH
SUB-3084,harriscorey@example.com,2024-06-14,2024-06,Classic,Google,False,active,,7,34.99,GH
SUB-3085,stuartkaren@example.com,2024-06-06,2024-06,Classic,Meta,False,churned,2024-06-25,0,34.99,KE
SUB-3086,shawnbowman@example.com,2024-06-08,2024-06,Starter,Meta,False,active,,7,19.99,ZA
SUB-3087,carpenterangela@example.org,2024-06-22,2024-06,Classic,Meta,False,active,,7,34.99,ZA
SUB-3088,bushmichael@example.com,2024-06-27,2024-06,Classic,Meta,False,churned,2025-01-05,6,34.99,KE
SUB-3089,jacksonmegan@example.net,2024-06-28,2024-06,Starter,Organic,False,churned,2024-10-31,4,19.99,NG
SUB-3090,williamdiaz@example.org,2024-06-04,2024-06,Classic,Organic,False,churned,2024-08-24,2,34.99,NG
SUB-3091,rfigueroa@example.org,2024-06-02,2024-06,Premium,Referral,False,active,,7,54.99,KE
SUB-3092,smallmary@example.net,2024-06-22,2024-06,Classic,Google,False,active,,7,34.99,KE
SUB-3093,elizabethjenkins@example.com,2024-06-12,2024-06,Classic,Meta,False,active,,7,34.99,KE
SUB-3094,nathan08@example.net,2024-06-02,2024-06,Starter,Meta,False,active,,7,19.99,KE
SUB-3095,brooksalicia@example.com,2024-06-19,2024-06,Classic,Google,False,churned,2025-01-07,6,34.99,ZA
SUB-3096,lynnvalenzuela@example.org,2024-06-08,2024-06,Starter,Referral,False,churned,2024-11-13,5,19.99,KE
SUB-3097,mark22@example.com,2024-06-21,2024-06,Starter,Referral,False,active,,7,19.99,NG
SUB-3098,mrangel@example.com,2024-06-20,2024-06,Premium,Google,False,active,,7,54.99,GH
SUB-3099,vanessabutler@example.com,2024-06-12,2024-06,Premium,Meta,False,churned,2024-09-16,3,54.99,NG
SUB-3100,billvillarreal@example.com,2024-06-16,2024-06,Classic,Meta,False,active,,7,34.99,KE
SUB-3101,hnichols@example.net,2024-06-01,2024-06,Classic,Organic,False,active,,7,34.99,ZA
SUB-3102,mcdonaldsandra@example.org,2024-06-10,2024-06,Starter,Google,False,churned,2024-06-20,0,19.99,ZA
SUB-3103,rebekah58@example.org,2024-06-16,2024-06,Starter,Organic,False,active,,7,19.99,KE
SUB-3104,brownsusan@example.net,2024-06-27,2024-06,Classic,Organic,False,churned,2024-10-05,3,34.99,ZA
SUB-3105,drew96@example.com,2024-06-23,2024-06,Classic,Organic,False,active,,7,34.99,ZA
SUB-3106,apacheco@example.org,2024-07-25,2024-07,Classic,Meta,True,active,,6,34.99,UG
SUB-3107,davidfrancis@example.org,2024-07-03,2024-07,Classic,Meta,False,active,,6,34.99,KE
SUB-3108,harristammy@example.net,2024-07-09,2024-07,Starter,Organic,False,churned,2024-07-17,0,19.99,NG
SUB-3109,laura64@example.com,2024-07-22,2024-07,Starter,Organic,False,active,,6,19.99,NG
SUB-3110,uaustin@example.net,2024-07-26,2024-07,Starter,Organic,False,churned,2024-08-08,0,19.99,NG
SUB-3111,wolfchristopher@example.com,2024-07-25,2024-07,Starter,Organic,False,active,,6,19.99,UG
SUB-3112,hoganbrian@example.net,2024-07-06,2024-07,Starter,Google,False,churned,2024-08-10,1,19.99,NG
SUB-3113,chelseawest@example.org,2024-07-13,2024-07,Starter,Meta,False,active,,6,19.99,ZA
SUB-3114,cbryant@example.org,2024-07-21,2024-07,Classic,Organic,False,churned,2024-11-18,3,34.99,NG
SUB-3115,welchnicole@example.com,2024-07-07,2024-07,Starter,Organic,False,active,,6,19.99,GH
SUB-3116,patrickthomas@example.net,2024-07-14,2024-07,Premium,Google,False,active,,6,54.99,KE
SUB-3117,gonzalezjoseph@example.org,2024-07-07,2024-07,Classic,Google,False,active,,6,34.99,ZA
SUB-3118,smithkristen@example.net,2024-07-10,2024-07,Premium,Google,True,churned,2024-08-23,1,54.99,ZA
SUB-3119,tthomas@example.org,2024-07-16,2024-07,Classic,Organic,False,churned,2024-09-21,2,34.99,KE
SUB-3120,elozano@example.net,2024-07-18,2024-07,Classic,Meta,True,churned,2024-09-06,1,34.99,NG
SUB-3121,john86@example.net,2024-07-01,2024-07,Premium,Google,False,active,,6,54.99,KE
SUB-3122,hodgeterri@example.org,2024-07-13,2024-07,Classic,Meta,False,active,,6,34.99,ZA
SUB-3123,tracy55@example.org,2024-07-13,2024-07,Starter,Meta,False,active,,6,19.99,UG
SUB-3124,amandahenderson@example.net,2024-07-12,2024-07,Classic,Meta,False,churned,2024-09-18,2,34.99,KE
SUB-3125,zacharykennedy@example.net,2024-07-27,2024-07,Classic,Meta,False,churned,2024-11-29,4,34.99,KE
SUB-3126,lindseychad@example.com,2024-07-13,2024-07,Premium,Organic,False,churned,2024-10-14,3,54.99,KE
SUB-3127,shelbyfisher@example.com,2024-07-07,2024-07,Premium,Meta,False,active,,6,54.99,KE
SUB-3128,wrightseth@example.org,2024-07-21,2024-07,Classic,Organic,False,active,,6,34.99,KE
SUB-3129,williamcollier@example.org,2024-07-10,2024-07,Starter,Meta,False,churned,2024-12-13,5,19.99,KE
SUB-3130,stephenscameron@example.com,2024-07-28,2024-07,Premium,Google,False,active,,6,54.99,NG
SUB-3131,matthew84@example.org,2024-07-25,2024-07,Classic,Meta,False,active,,6,34.99,KE
SUB-3132,samuel21@example.com,2024-07-11,2024-07,Classic,Google,False,churned,2024-11-18,4,34.99,NG
SUB-3133,katrina00@example.net,2024-07-10,2024-07,Starter,Google,False,churned,2024-08-14,1,19.99,KE
SUB-3134,erobles@example.net,2024-07-21,2024-07,Premium,Organic,False,churned,2024-10-04,2,54.99,KE
SUB-3135,michael86@example.net,2024-07-10,2024-07,Starter,Meta,False,churned,2024-11-26,4,19.99,KE
SUB-3136,robinsondean@example.net,2024-07-16,2024-07,Classic,Organic,True,active,,6,34.99,UG
SUB-3137,john29@example.com,2024-07-15,2024-07,Classic,Referral,False,churned,2024-09-01,1,34.99,KE
SUB-3138,martincharles@example.org,2024-07-01,2024-07,Premium,Meta,False,active,,6,54.99,KE
SUB-3139,sespinoza@example.org,2024-07-07,2024-07,Premium,Google,False,active,,6,54.99,KE
SUB-3140,hblevins@example.com,2024-07-10,2024-07,Starter,Google,False,active,,6,19.99,UG
SUB-3141,tracy13@example.com,2024-07-04,2024-07,Classic,Meta,False,active,,6,34.99,NG
SUB-3142,anne96@example.net,2024-07-14,2024-07,Classic,Meta,False,churned,2024-10-28,3,34.99,NG
SUB-3143,michaellynch@example.org,2024-07-17,2024-07,Premium,Google,False,active,,6,54.99,KE
SUB-3144,fevans@example.org,2024-07-24,2024-07,Starter,Google,False,active,,6,19.99,KE
SUB-3145,ryanramirez@example.org,2024-07-02,2024-07,Starter,Meta,False,active,,6,19.99,NG
SUB-3146,samanthasmith@example.org,2024-07-06,2024-07,Premium,Meta,False,active,,6,54.99,KE
SUB-3147,michealwang@example.org,2024-07-21,2024-07,Premium,Google,False,active,,6,54.99,KE
SUB-3148,nwebb@example.com,2024-07-09,2024-07,Classic,Meta,False,active,,6,34.99,NG
SUB-3149,,2024-07-09,2024-07,Starter,Google,True,active,,6,19.99,UG
SUB-3150,ljones@example.net,2024-07-22,2024-07,Classic,Meta,False,churned,2025-01-09,5,34.99,GH
SUB-3151,mbrown@example.com,2024-07-03,2024-07,Premium,Referral,False,churned,2024-07-11,0,54.99,KE
SUB-3152,martinfarrell@example.org,2024-07-14,2024-07,Premium,Google,False,active,,6,54.99,KE
SUB-3153,pamelavalentine@example.net,2024-07-19,2024-07,Classic,Organic,False,active,,6,34.99,GH
SUB-3154,harrispatricia@example.com,2024-07-21,2024-07,Classic,Meta,False,churned,2024-09-12,1,34.99,NG
SUB-3155,alexanderdonna@example.net,2024-07-28,2024-07,Starter,Google,False,active,,6,19.99,KE
SUB-3156,dianehoffman@example.net,2024-07-18,2024-07,Starter,Meta,False,churned,2024-08-03,0,19.99,GH
SUB-3157,cpalmer@example.org,2024-07-07,2024-07,Classic,Meta,False,active,,6,34.99,KE
SUB-3158,colton90@example.net,2024-07-28,2024-07,Premium,Meta,False,churned,2024-10-02,2,54.99,KE
SUB-3159,,2024-07-14,2024-07,Classic,Organic,False,active,,6,34.99,NG
SUB-3160,dixonwilliam@example.net,2024-07-13,2024-07,Premium,Organic,False,churned,2024-11-23,4,54.99,KE
SUB-3161,nicolegilbert@example.com,2024-07-02,2024-07,Premium,Google,False,churned,2024-10-16,3,54.99,KE
SUB-3162,ashleygreen@example.org,2024-07-17,2024-07,Classic,,False,active,,6,34.99,KE
SUB-3163,ryanknight@example.net,2024-07-11,2024-07,Classic,Google,False,churned,2024-12-17,5,34.99,GH
SUB-3164,asilva@example.net,2024-07-12,2024-07,Premium,Google,False,churned,2024-12-27,5,54.99,KE
SUB-3165,destinydavidson@example.org,2024-07-01,2024-07,Starter,Organic,False,churned,2024-11-19,4,19.99,NG
SUB-3166,rrodriguez@example.org,2024-07-03,2024-07,Premium,Google,False,active,,6,54.99,KE
SUB-3167,christopher02@example.org,2024-07-01,2024-07,Premium,Meta,False,active,,6,54.99,ZA
SUB-3168,vperez@example.com,2024-07-28,2024-07,Starter,Organic,False,churned,2024-08-24,0,19.99,KE
SUB-3169,kirbyaaron@example.org,2024-07-25,2024-07,Premium,Organic,True,active,,6,54.99,KE
SUB-3170,costajoseph@example.net,2024-07-12,2024-07,Premium,Organic,True,active,,6,54.99,KE
SUB-3171,cannonelizabeth@example.com,2024-07-22,2024-07,Premium,Referral,False,active,,6,54.99,ZA
SUB-3172,wfox@example.net,2024-07-01,2024-07,Starter,Meta,False,active,,6,19.99,ZA
SUB-3173,lisajoseph@example.com,2024-07-27,2024-07,Classic,Meta,False,churned,2024-12-08,4,34.99,KE
SUB-3174,swolfe@example.org,2024-07-20,2024-07,Classic,Meta,True,active,,6,34.99,GH
SUB-3175,andradefrank@example.org,2024-07-09,2024-07,Starter,Meta,False,active,,6,19.99,NG
SUB-3176,heather01@example.org,2024-07-13,2024-07,Premium,Google,False,churned,2024-07-18,0,54.99,KE
SUB-3177,perezmatthew@example.com,2024-07-16,2024-07,Starter,Referral,False,active,,6,19.99,GH
SUB-3178,patrickvincent@example.com,2024-07-19,2024-07,Premium,Organic,False,churned,2024-07-26,0,54.99,KE
SUB-3179,hayessandra@example.com,2024-07-25,2024-07,Starter,Google,False,active,,6,19.99,NG
SUB-3180,bcastillo@example.com,2024-07-16,2024-07,Starter,Meta,False,active,,6,19.99,NG
SUB-3181,sabrinaclayton@example.org,2024-07-25,2024-07,Premium,Google,False,churned,2024-08-14,0,54.99,NG
SUB-3182,ramirezjennifer@example.org,2024-08-13,2024-08,Classic,Referral,True,active,,5,34.99,ZA
SUB-3183,tshaw@example.com,2024-08-20,2024-08,Starter,Meta,False,active,,5,19.99,KE
SUB-3184,williamsjenna@example.net,2024-08-19,2024-08,Classic,Meta,False,churned,2024-09-02,0,34.99,KE
SUB-3185,rick91@example.com,2024-08-28,2024-08,Premium,Google,False,active,,5,54.99,KE
SUB-3186,richard53@example.org,2024-08-13,2024-08,Classic,Meta,False,active,,5,34.99,ZA
SUB-3187,johnvega@example.com,2024-08-20,2024-08,Premium,Meta,False,churned,2024-10-18,1,54.99,KE
SUB-3188,becky85@example.org,2024-08-17,2024-08,Classic,Organic,False,active,,5,34.99,NG
SUB-3189,rebecca14@example.net,2024-08-25,2024-08,Starter,Meta,True,churned,2024-09-12,0,19.99,NG
SUB-3190,taylorvicki@example.com,2024-08-04,2024-08,Classic,Google,False,active,,5,34.99,NG
SUB-3191,brianluna@example.net,2024-08-25,2024-08,Starter,Organic,False,active,,5,19.99,NG
SUB-3192,jeffrey17@example.com,2024-08-10,2024-08,Classic,Google,True,active,,5,34.99,ZA
SUB-3193,hpage@example.org,2024-08-14,2024-08,Starter,Google,False,active,,5,19.99,GH
SUB-3194,stonemonica@example.com,2024-08-28,2024-08,Starter,Organic,True,churned,2024-09-30,1,19.99,ZA
SUB-3195,john13@example.org,2024-08-08,2024-08,Classic,Meta,False,churned,2024-09-22,1,34.99,KE
SUB-3196,brandon56@example.org,2024-08-19,2024-08,Premium,Google,False,active,,5,54.99,UG
SUB-3197,brad17@example.com,2024-08-19,2024-08,Classic,Meta,False,active,,5,34.99,NG
SUB-3198,uhines@example.net,2024-08-21,2024-08,Starter,Google,False,active,,5,19.99,UG
SUB-3199,hwillis@example.org,2024-08-22,2024-08,Classic,Organic,False,churned,2024-10-15,1,34.99,ZA
SUB-3200,edwardskevin@example.com,2024-08-19,2024-08,Starter,Google,True,active,,5,19.99,KE
SUB-3201,bellashley@example.com,2024-08-01,2024-08,Starter,Meta,False,churned,2024-12-05,4,19.99,ZA
SUB-3202,valerie48@example.org,2024-08-05,2024-08,Premium,Google,False,active,,5,54.99,KE
SUB-3203,thomas75@example.net,2024-08-11,2024-08,Classic,Organic,True,active,,5,34.99,ZA
SUB-3204,lawrencegutierrez@example.org,2024-08-04,2024-08,Starter,Google,False,active,,5,19.99,KE
SUB-3205,bdiaz@example.net,2024-08-21,2024-08,Starter,Meta,False,churned,2024-10-08,1,19.99,GH
SUB-3206,kristinehenry@example.net,2024-08-27,2024-08,Starter,,False,churned,2025-01-03,4,19.99,ZA
SUB-3207,kjohnson@example.org,2024-08-23,2024-08,Starter,Organic,False,churned,2025-01-12,4,19.99,KE
SUB-3208,belljennifer@example.org,2024-08-22,2024-08,Starter,Organic,True,active,,5,19.99,ZA
SUB-3209,rachel31@example.org,2024-08-21,2024-08,Starter,Meta,True,active,,5,19.99,KE
SUB-3210,johnwright@example.org,2024-08-01,2024-08,Starter,Google,False,churned,2024-11-12,3,19.99,KE
SUB-3211,graygary@example.org,2024-08-18,2024-08,Premium,Google,False,active,,5,54.99,KE
SUB-3212,christinarodriguez@example.net,2024-08-22,2024-08,Starter,Organic,False,active,,5,19.99,GH
SUB-3213,umoran@example.org,2024-08-25,2024-08,Starter,Meta,False,active,,5,19.99,UG
SUB-3214,zstevens@example.com,2024-08-28,2024-08,Classic,Google,False,churned,2024-10-11,1,34.99,KE
SUB-3215,eli@example.com,2024-08-25,2024-08,Classic,Google,False,active,,5,34.99,NG
SUB-3216,zamoraadam@example.org,2024-08-06,2024-08,Starter,Organic,False,active,,5,19.99,UG
SUB-3217,joanna46@example.com,2024-08-07,2024-08,Classic,Meta,False,active,,5,34.99,KE
SUB-3218,xmorris@example.net,2024-08-05,2024-08,Classic,Meta,False,active,,5,34.99,KE
SUB-3219,richard29@example.net,2024-08-06,2024-08,Starter,Organic,False,churned,2024-12-03,3,19.99,NG
SUB-3220,lawrencemary@example.net,2024-08-10,2024-08,Starter,Organic,False,active,,5,19.99,KE
SUB-3221,sharon24@example.org,2024-08-01,2024-08,Premium,Google,False,churned,2024-09-18,1,54.99,GH
SUB-3222,william66@example.com,2024-08-17,2024-08,Classic,Google,True,churned,2024-09-24,1,34.99,KE
SUB-3223,rodriguezricardo@example.com,2024-08-04,2024-08,Starter,Organic,False,active,,5,19.99,NG
SUB-3224,bradleywu@example.com,2024-08-02,2024-08,Premium,Google,False,active,,5,54.99,GH
SUB-3225,dprince@example.net,2024-08-10,2024-08,Premium,Meta,False,active,,5,54.99,KE
SUB-3226,georgedavies@example.net,2024-08-25,2024-08,Classic,Meta,False,active,,5,34.99,ZA
